eval_reward_pickscore,approx_kl,eval_reward_avg,epoch,reward_pickscore,reward_std_mean,reward_ori_avg,kl_loss,reward_avg,inner_epoch,_step,group_size,_runtime,actual_batch_size,loss,trained_prompt_num,_timestamp,clipfrac_lt_one,clipfrac_gt_one,policy_loss,eval_images.format,eval_images.count,eval_images.filenames,eval_images.captions,eval_images._type,eval_images.width,eval_images.height,images.height,images.format,images.count,images.filenames,images.captions,images._type,images.width,zero_std_ratio,clipfrac
,1.9044612553642537e-09,,200,,,,0.000921385595574975,,0,401,,32297.172447794,,-0.004860495496653678,,1781464999.3639596,0.0989583358168602,0,-0.004869709352152,,,,,,,,,,,,,,,,0.0989583358168602
,0,,201,0.8298709392547607,0.017820723354816437,0.8298709392547607,0.0008781248470768332,0.8298709392547607,0,402,16,32396.789625066,8,0.006177437442073037,3034,1781465087.5063283,0,0,0.006168656193937439,,,,,,,,,,,,,,,0,0
,4.625132721258751e-09,,201,,,,0.0008490373147651553,,0,403,,32435.047317351,,-0.006157771492220262,,1781465137.2330184,0.1371527761220932,0,-0.006166261865188599,,,,,,,,,,,,,,,,0.1371527761220932
,0,,202,0.8154846429824829,0.015496449545025826,0.8154846429824829,0.0007963944808579981,0.8154847025871277,0,404,16,32534.723092029,8,-0.013977399037559823,3047,1781465225.4098802,0,0,-0.013985362982735693,,,,,,,,,,,,,,,0,0
,2.282620981119976e-09,,202,,,,0.0008039049571380019,,0,405,,32573.052600027,,0.013994709182518496,,1781465275.166854,0.1111111119389534,0,0.013986670133277436,,,,,,,,,,,,,,,,0.1111111119389534
,0,,203,0.8212090134620667,0.015297932550311089,0.8212090134620667,0.0008073737844824791,0.8212089538574219,0,406,16,32672.770274056,8,0.003653309911131032,3062,1781465363.440886,0,0,0.0036452361734541465,,,,,,,,,,,,,,,0,0
,2.7761975829321273e-08,,203,,,,0.0007853613351471722,,0,407,,32711.036219573,,-0.003626962417775501,,1781465413.2135684,0.25,0,-0.0036348160307015636,,,,,,,,,,,,,,,,0.25
,0,,204,0.8290932178497314,0.017528671771287918,0.8290932178497314,0.0008926217560656369,0.8290932178497314,0,408,16,32810.735322392,8,0.02775998439945879,3078,1781465501.4164422,0,0,0.02775105818210725,,,,,,,,,,,,,,,0,0
,1.2032149498963918e-08,,204,,,,0.0008847141871228814,,0,409,,32848.998847806,,-0.02773344783550441,,1781465551.177449,0.2092013955116272,0,-0.02774229497694361,,,,,,,,,,,,,,,,0.2092013955116272
,0,,205,0.8204613327980042,0.015233932062983513,0.8204613327980042,0.0008497188682667911,0.8204613924026489,0,410,16,32948.723051911,8,0.01527331814850423,3092,1781465639.4106553,0,0,0.015264820960358187,,,,,,,,,,,,,,,0,0
,5.947211167978139e-09,,205,,,,0.0008525496232323349,,0,411,,32986.99294864,,-0.015252279125134013,,1781465689.165611,0.154513880610466,0,-0.015260804621289772,,,,,,,,,,,,,,,,0.154513880610466
,0,,206,0.8205320835113525,0.01727907359600067,0.8205320835113525,0.0008812290616333485,0.8205320835113525,0,412,16,33086.752714282,8,0.00581043069218138,3104,1781465777.4545581,0,0,0.005801618402110095,,,,,,,,,,,,,,,0,0
,2.3009420146991033e-08,,206,,,,0.0008771728607825935,,0,413,,33125.053567622,,-0.005783643120412223,,1781465827.1948392,0.2751736044883728,0,-0.005792414849318617,,,,,,,,,,,,,,,,0.2751736044883728
,0,,207,0.8269615769386292,0.0173532385379076,0.8269615769386292,0.0008819011854939163,0.8269616365432739,0,414,16,33225.097081395,8,0.005490019910980676,3117,1781465915.5984178,0,0,0.005481200899860632,,,,,,,,,,,,,,,0,0
,2.0634242758887922e-08,,207,,,,0.0008703588973730803,,0,415,,33263.376262371,,-0.005467717867589709,,1781465965.5391302,0.2274305522441864,0,-0.0054764214562369375,,,,,,,,,,,,,,,,0.2274305522441864
,0,,208,0.8357146978378296,0.019817117601633072,0.8357146978378296,0.0008345869136974216,0.8357146382331848,0,416,16,33363.359094858,8,0.019671940600078274,3131,1781466053.8692753,0,0,0.0196635947311976,,,,,,,,,,,,,,,0,0
,9.11648800894227e-09,,208,,,,0.0007977391360327601,,0,417,,33401.80624805,,-0.0196504697630021,,1781466103.80305,0.1727430522441864,0,-0.01965844715407042,,,,,,,,,,,,,,,,0.1727430522441864
,0,,209,0.8409147262573242,0.014087023213505745,0.8409147262573242,0.000864759145770222,0.8409147262573242,0,418,16,33501.714127321,8,-0.005024473014941855,3144,1781466192.2899559,0,0,-0.005033120606051759,,,,,,,,,,,,,,,0,0
,2.6283129006543504e-09,,209,,,,0.0008349255076609552,,0,419,,33540.300366895,,0.005042334119896304,,1781466242.1583576,0.1006944477558136,0,0.005033984864684258,,,,,,,,,,,,,,,,0.1006944477558136
,0,,210,0.8272591829299927,0.01498238742351532,0.8272591829299927,0.0007708347984589636,0.8272591829299927,0,420,16,33640.289034641,8,-0.013700636433323024,3158,1781466330.7187133,0,0,-0.013708344780911453,,,,,,,,512,jpg,8,"['media/images/images_419_6d9c058f8b2dc1e64c88.jpg', 'media/images/images_419_8361679e0afd97a03db4.jpg', 'media/images/images_419_6ebf312c58e44b0ea981.jpg', 'media/images/images_419_8c963fff6e8da72a1098.jpg', 'media/images/images_419_6d1e31a1c5c7c91b145f.jpg', 'media/images/images_419_22fe412498655bbdcb6c.jpg', 'media/images/images_419_e6e5534cbc232144c3a3.jpg', 'media/images/images_419_094e5074e0434975b8f7.jpg']","['Relatively symmetrical badges in the realistic gunfight game COD | avg: 0.77', 'Alexander Lukashenko dance break dance photorealistic | avg: 0.82', 'Relatively symmetrical badges in the realistic gunfight game COD | avg: 0.71', 'Relatively symmetrical badges in the realistic gunfight game COD | avg: 0.74', 'Alexander Lukashenko dance break dance photorealistic | avg: 0.79', 'Alexander Lukashenko dance break dance photorealistic | avg: 0.76', 'Alexander Lukashenko dance break dance photorealistic | avg: 0.81', 'Alexander Lukashenko dance break dance photorealistic | avg: 0.80']",images/separated,512,0,0
,1.958306850013969e-09,,210,,,,0.0007811244577169418,,0,421,,33678.692262749,,0.013716733956279337,,1781466380.733384,0.0885416641831398,0,0.013708922711646098,,,,,,,,,,,,,,,,0.0885416641831398
,0,,211,0.8383984565734863,0.01630524732172489,0.8383984565734863,0.0008515612571500242,0.8383984565734863,0,422,16,33778.639132966,8,0.009295860621836748,3171,1781466469.1619532,0,0,0.009287345009175411,,,,,,,,,,,,,,,0,0
,1.3633629336595732e-08,,211,,,,0.0008290971163660288,,0,423,,33816.969448459,,-0.009277951136447995,,1781466519.0833948,0.0911458358168602,0,-0.009286242107178896,,,,,,,,,,,,,,,,0.0911458358168602
,0,,212,0.8213783502578735,0.016964003443717957,0.8213783502578735,0.0008455465431325138,0.8213784098625183,0,424,16,33916.896656088,8,0.014383088619198235,3184,1781466607.435764,0,0,0.014374633154165452,,,,,,,,,,,,,,,0,0
,1.7963353027283802e-09,,212,,,,0.0007725618779659271,,0,425,,33955.281028141,,-0.01436579980637966,,1781466657.3392663,0.1032986119389534,0,-0.014373525425003702,,,,,,,,,,,,,,,,0.1032986119389534
,0,,213,0.8428106307983398,0.014710072427988052,0.8428106307983398,0.0008518164977431297,0.8428106307983398,0,426,16,34055.053369462,8,-0.0014888846646369698,3197,1781466745.725475,0,0,-0.0014974028291245148,,,,,,,,,,,,,,,0,0
,1.744793864943972e-09,,213,,,,0.0008408602443523705,,0,427,,34093.358749108,,0.0015062563645089812,,1781466795.4960146,0.086805559694767,0,0.001497847762329696,,,,,,,,,,,,,,,,0.086805559694767
,0,,214,0.8205086588859558,0.014482002705335617,0.8205086588859558,0.0007900033378973603,0.820508599281311,0,428,16,34193.058049191,8,-0.012646583829675578,3209,1781466883.7579486,0,0,-0.012654483863607693,,,,,,,,,,,,,,,0,0
,1.3576340052168234e-09,,214,,,,0.0008134552626870573,,0,429,,34231.343693212,,0.012663123022048781,,1781466933.5010316,0.0772569477558136,0,0.01265498846966914,,,,,,,,,,,,,,,,0.0772569477558136
,0,,215,0.840965211391449,0.018626466393470764,0.840965211391449,0.0009275516495108604,0.840965211391449,0,430,16,34331.014749189,8,0.04169678926981779,3222,1781467021.7214048,0,0,0.04168751375380064,,,,,,,,,,,,,,,0,0
,4.399337782956536e-09,,215,,,,0.0008905718568712473,,0,431,,34369.304683771,,-0.04167560976293905,,1781467071.4582763,0.1206597238779068,0,-0.04168451548173327,,,,,,,,,,,,,,,,0.1206597238779068
,0,,216,0.8425300121307373,0.014648530632257462,0.8425300121307373,0.0008279867470264435,0.8425300121307373,0,432,16,34469.030747378,8,0.010873028133879619,3236,1781467159.7109857,0,0,0.010864748266869282,,,,,,,,,,,,,,,0,0
,4.46330084002966e-09,,216,,,,0.0008289526449516416,,0,433,,34507.333774475,,-0.010850998667091338,,1781467209.4751518,0.1432291716337204,0,-0.010859288193422675,,,,,,,,,,,,,,,,0.1432291716337204
,0,,217,0.8289103507995605,0.01811477541923523,0.8289103507995605,0.0007551754242740571,0.8289103507995605,0,434,16,34606.994611055,8,-0.02807801937509112,3251,1781467297.7009249,0,0,-0.02808557112960731,,,,,,,,,,,,,,,0,0
,5.811994441273782e-09,,217,,,,0.0007660780102014542,,0,435,,34645.296595541,,0.02809541547786195,,1781467347.4389555,0.1345486044883728,0,0.028087754698129887,,,,,,,,,,,,,,,,0.1345486044883728
,0,,218,0.8377183675765991,0.016200561076402664,0.8377183675765991,0.0007940345094539225,0.8377183079719543,0,436,16,34744.958852972,8,-0.012579006841830725,3264,1781467435.6582892,0,0,-0.01258694718646172,,,,,,,,,,,,,,,0,0
,2.751182393012641e-09,,218,,,,0.0007914163288660347,,0,437,,34783.244590614,,0.012595583503898923,,1781467485.4028242,0.1145833283662796,0,0.012587669341093916,,,,,,,,,,,,,,,,0.1145833283662796
,0,,219,0.859865665435791,0.014953491277992725,0.859865665435791,0.0008579109562560916,0.8598657250404358,0,438,16,34882.993015801,8,-0.0024226728816382354,3276,1781467573.687867,0,0,-0.0024312519908006713,,,,,,,,,,,,,,,0,0
,1.927672244050882e-09,,219,,,,0.0008456037612631917,,0,439,,34921.344652853,,0.0024399062009434133,,1781467623.4354365,0.0850694477558136,0,0.0024314501636752816,,,,,,,,,,,,,,,,0.0850694477558136
,0,,220,0.8478860855102539,0.017383728176355362,0.8478860855102539,0.0008190619992092252,0.8478859663009644,0,440,16,35020.968929899,8,-0.032262698807709225,3289,1781467711.6931295,0,0,-0.03227088942710578,,,,,,,,512,jpg,8,"['media/images/images_439_50e77b15bde06e0cecd8.jpg', 'media/images/images_439_37cfa34f6558558a5c46.jpg', 'media/images/images_439_6e1b585d25d2c0a0da9b.jpg', 'media/images/images_439_9026489ecccf4cab979b.jpg', 'media/images/images_439_05953719a0b094a21a86.jpg', 'media/images/images_439_583cdbe309128470bfc8.jpg', 'media/images/images_439_defe877851605f6e9595.jpg', 'media/images/images_439_647c7a7e0548531c1480.jpg']","['illustration of evil bad angry dog girl from paw patrol | avg: 0.80', 'illustration of evil bad angry dog girl from paw patrol | avg: 0.79', 'illustration of evil bad angry dog girl from paw patrol | avg: 0.79', 'illustration of evil bad angry dog girl from paw patrol | avg: 0.82', 'Digital painting of a cute female sitting on a art deco bench in a park, hair blowing in the wind, d | avg: 0.81', 'Digital painting of a cute female sitting on a art deco bench in a park, hair blowing in the wind, d | avg: 0.79', 'Digital painting of a cute female sitting on a art deco bench in a park, hair blowing in the wind, d | avg: 0.81', 'Digital painting of a cute female sitting on a art deco bench in a park, hair blowing in the wind, d | avg: 0.83']",images/separated,512,0,0
,2.0267436617871226e-09,,220,,,,0.0008150727371685207,,0,441,,35059.249147891,,0.03227899993761263,,1781467761.4133394,0.0946180522441864,0,0.0322708492105171,,,,,,,,,,,,,,,,0.0946180522441864
,0,,221,0.8321138620376587,0.01831594482064247,0.8321138620376587,0.0008271796396002173,0.8321139216423035,0,442,16,35158.875549097,8,0.004366065562698369,3304,1781467849.6091962,0,0,0.004357793766619607,,,,,,,,,,,,,,,0,0
,2.266555831909045e-09,,221,,,,0.0008516240632161498,,0,443,,35197.153947992,,-0.004348605157036612,,1781467899.3198614,0.078125,0,-0.0043571213967627245,,,,,,,,,,,,,,,,0.078125
,0,,222,0.8428182005882263,0.01421920396387577,0.8428182005882263,0.0008720692712813616,0.8428182601928711,0,444,16,35296.749257499,8,0.01147480391659139,3316,1781467987.4807496,0,0,0.011466083223928378,,,,,,,,,,,,,,,0,0
,2.9668498768842255e-09,,222,,,,0.0008640352170914412,,0,445,,35335.025017757,,-0.011455404879300555,,1781468037.1927974,0.1111111119389534,0,-0.011464045230708538,,,,,,,,,,,,,,,,0.1111111119389534
,0,,223,0.8319861888885498,0.016348132863640785,0.8319861888885498,0.0008848025463521481,0.8319861888885498,0,446,16,35434.749109793,8,-0.03809251436393554,3330,1781468125.3985193,0,0,-0.038101362389457834,,,,,,,,,,,,,,,0,0
,3.574212925627762e-09,,223,,,,0.000864766538143158,,0,447,,35473.026058734,,0.03811014339058663,,1781468175.1911259,0.1232638955116272,0,0.03810149572515856,,,,,,,,,,,,,,,,0.1232638955116272
,0,,224,0.8468325734138489,0.01557065173983574,0.8468325734138489,0.0008496742229908705,0.8468325138092041,0,448,16,35572.696452094,8,-0.005663111969050755,3343,1781468263.4131434,0,0,-0.005671608711383586,,,,,,,,,,,,,,,0,0
,8.742124357752346e-09,,224,,,,0.0008528790203854442,,0,449,,35611.007203382,,0.005683001300250557,,1781468313.139988,0.177951380610466,0,0.005674472510165226,,,,,,,,,,,,,,,,0.177951380610466
,0,,225,0.8444044589996338,0.01683616265654564,0.8444044589996338,0.0009003737941384315,0.8444044589996338,0,450,16,35710.678909623,8,-0.021642400401619646,3354,1781468401.3891845,0,0,-0.021651404139155235,,,,,,,,,,,,,,,0,0
,2.71154099173998e-09,,225,,,,0.0008869962766766548,,0,451,,35748.984678445,,0.021661056686564793,,1781468451.12232,0.1163194477558136,0,0.02165218672370735,,,,,,,,,,,,,,,,0.1163194477558136
,0,,226,0.8457956910133362,0.015840917825698853,0.8457956910133362,0.0008172318339347839,0.845795750617981,0,452,16,35848.919746729,8,0.0012028664038109104,3370,1781468539.6182442,0,0,0.0011946940861079103,,,,,,,,,,,,,,,0,0
,2.7076805242387536e-09,,226,,,,0.0008277194574475288,,0,453,,35887.23385737,,-0.0011848595528343234,,1781468589.3623211,0.1128472238779068,0,-0.0011931367475499326,,,,,,,,,,,,,,,,0.1128472238779068
,0,,227,0.8314993381500244,0.016793489456176758,0.8314993381500244,0.0008527159807272255,0.8314993977546692,0,454,16,35986.971966984,8,0.0013516959458037825,3381,1781468677.6233811,0,0,0.0013431687863539772,,,,,,,,,,,,,,,0,0
,1.8542312130165328e-09,,227,,,,0.000852048397064209,,0,455,,36025.250309254,,-0.0013336669453446765,,1781468727.4153504,0.084201380610466,0,-0.0013421874292547046,,,,,,,,,,,,,,,,0.084201380610466
,0,,228,0.8454406261444092,0.01504992600530386,0.8454406261444092,0.0008436993812210858,0.8454406261444092,0,456,16,36125.03289811,8,0.011645997052663459,3396,1781468815.6355724,0,0,0.011637560059170675,,,,,,,,,,,,,,,0,0
,2.174158630907641e-09,,228,,,,0.0008617456769570708,,0,457,,36163.3219897,,-0.011628416367014508,,1781468865.4772544,0.0928819477558136,0,-0.011637033823712315,,,,,,,,,,,,,,,,0.0928819477558136
,0,,229,0.8815844655036926,0.01706141233444214,0.8815844655036926,0.0009281733655370772,0.8815844655036926,0,458,16,36263.030295331,8,-0.007424641036918992,3411,1781468953.723175,0,0,-0.007433922770444562,,,,,,,,,,,,,,,0,0
,2.596293846579556e-09,,229,,,,0.000942200655117631,,0,459,,36301.444600686,,0.007443857351214965,,1781469003.4745731,0.109375,0,0.007434435344699923,,,,,,,,,,,,,,,,0.109375
,0,,230,0.8484300374984741,0.014222546480596066,0.8484300374984741,0.0007678029360249639,0.8484299778938293,0,460,16,36401.045962519,8,-0.0140963032221999,3424,1781469091.7780826,0,0,-0.014103981250771749,,,,,,,,512,jpg,8,"['media/images/images_459_a5a4e281f8e2f5ca1ed7.jpg', 'media/images/images_459_5ecd88da1d2736cd64dd.jpg', 'media/images/images_459_9f35f9e6505a348ebfa3.jpg', 'media/images/images_459_88f0b56126c74244ad68.jpg', 'media/images/images_459_38cf0088aadbf21de310.jpg', 'media/images/images_459_d0b56a49da8c56416b30.jpg', 'media/images/images_459_5712a3bda50d7b540309.jpg', 'media/images/images_459_e6cd8ba3b0322eee2115.jpg']","['goddess in shape of vulva, cream, photo | avg: 0.80', 'goddess in shape of vulva, cream, photo | avg: 0.79', 'A happy and content elderly person enjoying life outdoors. Saturated colors, sunny day, warm vibe. A | avg: 0.89', 'goddess in shape of vulva, cream, photo | avg: 0.84', 'A happy and content elderly person enjoying life outdoors. Saturated colors, sunny day, warm vibe. A | avg: 0.89', 'goddess in shape of vulva, cream, photo | avg: 0.85', 'goddess in shape of vulva, cream, photo | avg: 0.87', 'A happy and content elderly person enjoying life outdoors. Saturated colors, sunny day, warm vibe. A | avg: 0.87']",images/separated,512,0,0
,2.1095682978256036e-09,,230,,,,0.0007677553221583366,,0,461,,36439.288346009,,0.014112063982985461,,1781469141.4890711,0.0989583283662796,0,0.014104386429666833,,,,,,,,,,,,,,,,0.0989583283662796
,0,,231,0.8595442771911621,0.015292750671505928,0.8595442771911621,0.0008634023834019899,0.8595443367958069,0,462,16,36538.916322726,8,0.0026519124357170564,3436,1781469229.6174748,0,0,0.002643278412100895,,,,,,,,,,,,,,,0,0
,2.485530670170988e-09,,231,,,,0.0008891440811567008,,0,463,,36577.195192444,,-0.002632871580582087,,1781469279.3599324,0.1163194477558136,0,-0.0026417630209200653,,,,,,,,,,,,,,,,0.1163194477558136
,0,,232,0.8578740358352661,0.01963868737220764,0.8578740358352661,0.0007873900467529893,0.8578739762306213,0,464,16,36676.928996167,8,-0.04569771621852883,3448,1781469367.585689,0,0,-0.04570559011886246,,,,,,,,,,,,,,,0,0
,2.2999993021244336e-09,,232,,,,0.0008165095350705087,,0,465,,36715.20059348,,0.04571369209413806,,1781469417.3723824,0.1015625,0,0.04570552699872675,,,,,,,,,,,,,,,,0.1015625
,0,,233,0.8394858837127686,0.016000963747501373,0.8394858837127686,0.0008303584181703627,0.8394858837127686,0,466,16,36814.945788058,8,0.025083097982593817,3463,1781469505.5433621,0,0,0.02507479439857601,,,,,,,,,,,,,,,0,0
,1.6399352986695703e-09,,233,,,,0.0007762850727885962,,0,467,,36853.25370119,,-0.02506524124910867,,1781469555.3885446,0.087673619389534,0,-0.025073004100159925,,,,,,,,,,,,,,,,0.087673619389534
,0,,234,0.8433505892753601,0.015922382473945618,0.8433505892753601,0.0008092245552688837,0.8433505296707153,0,468,16,36952.953720472,8,0.01600469479913066,3477,1781469643.6190948,0,0,0.015996602553727958,,,,,,,,,,,,,,,0,0
,2.261764331379368e-09,,234,,,,0.0008351923897862434,,0,469,,36991.244986743,,-0.01598714273047982,,1781469693.3966777,0.1015625,0,-0.015995494654401463,,,,,,,,,,,,,,,,0.1015625
,0,,235,0.8177520036697388,0.017660029232501984,0.8177520036697388,0.0008270925027318299,0.817751944065094,0,470,16,37090.925759457,8,-0.025547135687590615,3491,1781469781.6139717,0,0,-0.025555406612565792,,,,,,,,,,,,,,,0,0
,2.1803319150137668e-09,,235,,,,0.000842457520775497,,0,471,,37129.21086958,,0.02556459865056909,,1781469831.3686554,0.0946180522441864,0,0.025556174075286917,,,,,,,,,,,,,,,,0.0946180522441864
,0,,236,0.8210415840148926,0.016776621341705322,0.8210415840148926,0.0008212376269511878,0.8210415244102478,0,472,16,37229.153429642,8,-0.05460507303351947,3504,1781469919.7375326,0,0,-0.0546132854101123,,,,,,,,,,,,,,,0,0
,7.567356519189161e-09,,236,,,,0.000827557232696563,,0,473,,37267.443409563,,0.05462304772011252,,1781469969.5961199,0.1623263955116272,0,0.054614772147986435,,,,,,,,,,,,,,,,0.1623263955116272
,0,,237,0.8495116233825684,0.020537205040454865,0.8495116233825684,0.0009018541313707829,0.8495115637779236,0,474,16,37367.087367412,8,0.0006355652524920284,3519,1781470057.801144,0,0,0.000626546711520775,,,,,,,,,,,,,,,0,0
,6.111199102321052e-09,,237,,,,0.0008846900309436023,,0,475,,37405.355229701,,-0.0006136771373152997,,1781470107.529187,0.1527777761220932,0,-0.0006225240371740661,,,,,,,,,,,,,,,,0.1527777761220932
,0,,238,0.8462086915969849,0.015952834859490395,0.8462086915969849,0.0008674910059198737,0.8462086915969849,0,476,16,37505.098623609,8,-0.028478153988404812,3535,1781470195.7666059,0,0,-0.02848682889821797,,,,,,,,,,,,,,,0,0
,3.04566571962539e-09,,238,,,,0.00086034374544397,,0,477,,37543.491996525,,0.028495900738361356,,1781470245.5410442,0.1145833358168602,0,0.028487297300774365,,,,,,,,,,,,,,,,0.1145833358168602
,0,,239,0.8270069360733032,0.015954602509737015,0.8270069360733032,0.0008369136485271156,0.8270069360733032,0,478,16,37643.470461368,8,0.024698344137556127,3550,1781470334.0004747,0,0,0.024689975001126817,,,,,,,,,,,,,,,0,0
,2.9805597989707167e-09,,239,,,,0.0008575626998208463,,0,479,,38735.577030945,,-0.024679067622096325,,1781470383.9130957,0.1137152761220932,0,-0.024687643248671308,,,,,,,,,,,,,,,,0.1137152761220932
0.8584184646606445,0,0.8584184646606445,240,0.8316298723220825,0.019157730042934418,0.8316298723220825,0.0008748626569285989,0.8316298723220825,0,480,16,38874.051675969,8,-0.024026288256784035,3564,1781471564.7411883,0,0,-0.02403503688338502,jpg,15,"['media/images/eval_images_479_4d483de35b0e76f98fd6.jpg', 'media/images/eval_images_479_72edf781ce32b7575629.jpg', 'media/images/eval_images_479_8689ea40eee3ab6ef3c6.jpg', 'media/images/eval_images_479_b0bcbff333e472dcc6ff.jpg', 'media/images/eval_images_479_a0f6052bb3f2438550c9.jpg', 'media/images/eval_images_479_6966909bade667a52f87.jpg', 'media/images/eval_images_479_f34873fae4feb4168330.jpg', 'media/images/eval_images_479_4ab607ef57b25d91f7be.jpg', 'media/images/eval_images_479_d3157098c134ebfcf92b.jpg', 'media/images/eval_images_479_dd78b4a8e1cbb5c537cd.jpg', 'media/images/eval_images_479_93b66323a44c94077de9.jpg', 'media/images/eval_images_479_f3d4fff98d4200fd0942.jpg', 'media/images/eval_images_479_da62328ae92dc22e4a65.jpg', 'media/images/eval_images_479_769c473a575ef782095a.jpg', 'media/images/eval_images_479_8beeab4bf15c6c78b1ca.jpg']","['a man in a union jack outfit with cape, white lionhead emblem, photography by nels israelson and michael miller, superhero movie directed by richard donner, cinematic, reimagined by industrial light and magic | pickscore: 0.87 | avg: 0.87', 'young muscle guy cannibal eat testicles flesh cannibalism. highly detailed guro art by ilya repin | pickscore: 0.80 | avg: 0.80', 'photo of traction engine in jungle river | pickscore: 0.90 | avg: 0.90', 'overgrown giant fantasy forest, high quality, realistic, night, blue fireflies | pickscore: 0.82 | avg: 0.82', 'attributed nikolkovsky attribuprisoners sleep ⬇ pover, christian krohg, melancholia | pickscore: 0.80 | avg: 0.80', 'a shiny photograph of a large - scale installation in a surreal swimming pool with oversized flowers and women made of glass, metal, plastic, iridescent gum and jelly. the flowers have different shapes and colors, some resembling real species and others being completely abstract. the garden is populated by female mannequins dressed in colorful outfits that contrast or complement the flowers. some mannequins are standing, some are sitting, some are lying down, and some are suspended from the ceiling. the mannequins have different expressions and poses, some looking at the flowers, some looking at each other, some looking at the viewers, octane render, crisp, eastman kodak color negative film shot on panavision super ps. | pickscore: 0.89 | avg: 0.89', 'a 3 0 0 x 3 0 0 px pacture of a anime glowing orange rock. | pickscore: 0.85 | avg: 0.85', 'photo of head emerging out of river water surface, frederick doris royo fdr gren old gossisunlight, jules bastien - lepage | pickscore: 0.81 | avg: 0.81', 'a - team gmc 1 9 8 2 van, black, red, grey, red alloy wheels | pickscore: 0.83 | avg: 0.83', 'anime portrait of eleven - e - w - 1 in a post apocalyptic abandoned gas station with gas station, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, unreal engine 5, 8 | pickscore: 0.79 | avg: 0.79', 'master jedi portrait, exquisitely detailed, clothing and lightsaber rendered in great detail, illuminated by a soft blue light, standout feature is the intricately detailed lightsaber, rendered in beautiful metallic colors, high resolution, photorealistic, 3 d, pbr, path tracing, volumetric lighting, unreal engine 4 | pickscore: 0.83 | avg: 0.83', 'antique, warm hues, dark haired, massive, fat pixar portly bishop in red and gold silk gown :: 8 k, hd, octane render, magical energy, sharp overhead cinematic lighting, beautiful digital fantastical illustration, highly detailed, rendered in octane, very very very aesthetic, exquisite marble detail | pickscore: 0.85 | avg: 0.85', 'a side view of a fox, with a flat design, artwork of t - shirt graphic. | pickscore: 0.91 | avg: 0.91', '1 9 6 0 small batman surf mansion architect drawing, big sur, bat shape, cliffs and waves, nest, batsign, faded colour, rotring pencil artist impression, by frank lloyd wright and pritzker prize | pickscore: 0.75 | avg: 0.75', 'vintage photo of girls in model school | pickscore: 0.82 | avg: 0.82']",images/separated,512,512,512,jpg,8,"['media/images/images_480_52738443fd3f278f3bae.jpg', 'media/images/images_480_be18de074e1fc36be161.jpg', 'media/images/images_480_21c5201ddcd1ecabb381.jpg', 'media/images/images_480_f906d0d2199977820611.jpg', 'media/images/images_480_08f46b4398f01815ed67.jpg', 'media/images/images_480_04b4876f9b1b6be6d2c8.jpg', 'media/images/images_480_58c63f83da9066caae55.jpg', 'media/images/images_480_a9eb29dc216fabab6e5f.jpg']","['A blue chicken running behind a giant wolf | avg: 0.92', 'Scene from a film for adult only with a blonde woman and a man makes what a man should do | avg: 0.71', 'A blue chicken running behind a giant wolf | avg: 0.94', 'Scene from a film for adult only with a blonde woman and a man makes what a man should do | avg: 0.70', 'A blue chicken running behind a giant wolf | avg: 0.93', 'Scene from a film for adult only with a blonde woman and a man makes what a man should do | avg: 0.71', 'Scene from a film for adult only with a blonde woman and a man makes what a man should do | avg: 0.70', 'A blue chicken running behind a giant wolf | avg: 0.93']",images/separated,512,0,0
,2.3610227106729553e-09,,240,,,,0.0008320266497321427,,0,481,,38912.352877808,,0.024043299935994845,,1781471614.4942837,0.1032986119389534,0,0.024034979670466788,,,,,,,,,,,,,,,,0.1032986119389534
,0,,241,0.8385361433029175,0.015544228255748749,0.8385361433029175,0.0008172601810656488,0.8385361433029175,0,482,16,39012.073872606,8,-0.010248151716167655,3577,1781471702.7777908,0,0,-0.010256324318287642,,,,,,,,,,,,,,,0,0
,3.301887652185087e-09,,241,,,,0.000836648978292942,,0,483,,39050.352877818,,0.010265938158221587,,1781471752.516795,0.1232638955116272,0,0.010257571668389743,,,,,,,,,,,,,,,,0.1232638955116272
,0,,242,0.8505566716194153,0.015300720930099487,0.8505566716194153,0.0008812258020043373,0.8505566716194153,0,484,16,39150.000762636,8,-0.042201068530765565,3591,1781471840.713792,0,0,-0.04220988078903656,,,,,,,,,,,,,,,0,0
,2.3497341850031717e-09,,242,,,,0.0008774890447966754,,0,485,,39188.275262782,,0.04221851285495414,,1781471890.4446852,0.0911458432674408,0.0008680555620230734,0.0422097379649651,,,,,,,,,,,,,,,,0.0920138955116272
,0,,243,0.8413095474243164,0.01622437871992588,0.8413095474243164,0.0008783015655353665,0.8413095474243164,0,486,16,39287.957584108,8,0.015182849927265115,3605,1781471978.6508482,0,0,0.015174066911863281,,,,,,,,,,,,,,,0,0
,2.0202606254571265e-09,,243,,,,0.0008911899058148265,,0,487,,39326.289267043,,-0.015164015319052466,,1781472028.4015026,0.0885416716337204,0,-0.015172927217456153,,,,,,,,,,,,,,,,0.0885416716337204
,0,,244,0.8210492134094238,0.017229337245225906,0.8210492134094238,0.0007952862069942057,0.821049153804779,0,488,16,39426.56354068,8,0.003484353757811587,3620,1781472116.9459174,0,0,0.003476400895312759,,,,,,,,,,,,,,,0,0
